PRECIP (MM),EVAP (MM),TMAX (°C),TMIN (°C)
0.0,4.9615926561901365,34.0,14.0
0.0,5.321904447693234,35.0,10.0
0.0,5.482939304402774,34.0,10.0
0.0,4.846008488288955,33.0,11.0
0.0,5.482939304402774,34.0,10.0
0.0,6.946015291816089,37.0,10.0
0.0,6.145232564002319,36.0,9.0
0.0,4.160419930601922,35.0,8.0
0.0,4.559009668243971,34.0,8.0
0.0,5.321904447693234,35.0,10.0
0.0,3.7683640436192167,34.0,9.5
0.0,5.482939304402774,34.0,10.0
0.0,5.495071725763821,35.0,11.0
0.0,7.994197496539409,37.0,11.5
0.0,6.708454185123205,36.0,13.0
0.0,3.959429033365041,33.0,13.0
0.0,5.0023327922077945,33.0,14.5
0.0,4.9615926561901365,34.0,14.0
0.0,3.959429033365041,33.0,13.0
0.0,4.314197363715256,33.0,12.0
0.0,3.959429033365041,33.0,13.0
0.0,3.959429033365041,33.0,13.0
0.0,3.3116796492980707,32.0,13.0
0.0,4.9615926561901365,34.0,14.0
0.0,4.202773809523812,29.0,14.5
0.0,2.8255429473304474,31.0,13.0
0.0,4.314197363715256,33.0,12.0
0.0,4.314197363715256,33.0,12.0
0.0,5.086035918625203,33.0,14.0
0.0,5.050003312309589,34.0,13.5
0.0,3.957508547008548,33.0,12.5
6.0,2.3749999999999996,28.0,11.0
6.0,1.1480000000000015,19.0,12.0
0.0,2.1271309135309107,25.5,9.0
0.0,2.7076675588300594,28.0,8.5
0.0,3.52657730025603,31.0,8.0
0.0,3.579493289352214,31.0,9.0
0.0,2.8313985708735703,27.0,11.0
28.0,2.2449999999999988,27.0,13.0
18.0,1.9540000000000013,23.0,15.0
0.0,1.570695238095237,28.0,15.0
0.0,3.19850476698604,31.0,12.0
0.0,3.579802849927848,30.0,11.5
0.0,2.7196533964401617,27.0,12.0
0.0,1.6380190476190482,27.0,15.0
0.0,4.110465476190476,29.0,14.0
0.0,5.3582702380952405,29.0,12.5
0.0,2.8313985708735703,27.0,11.0
3.0,1.004,19.0,11.0
20.0,1.3860000000000008,26.0,15.0
0.0,2.433583649541892,28.0,11.0
0.0,2.529395114768347,28.0,10.0
0.0,2.0955000000000026,22.0,10.0
0.0,2.5425759712317513,28.0,9.0
0.0,3.6099705459043383,29.0,7.0
0.0,2.6541710317460314,25.0,7.0
0.0,2.433583649541892,28.0,11.0
0.0,2.8954351190476206,28.0,10.5
0.0,3.52657730025603,31.0,8.0
0.0,2.278514699530738,26.0,8.0
0.0,2.5425759712317513,28.0,9.0
0.0,2.467429726121831,27.0,9.0
0.0,3.5728595485611736,29.0,5.0
0.0,3.1200659715284704,28.5,5.0
0.0,2.6918719486395957,28.0,5.0
0.0,2.7202322738664857,27.0,4.0
0.0,3.401410409035409,28.0,4.0
0.0,3.2829531934960166,29.0,4.0
0.0,2.9772577256077266,30.0,3.0
0.0,3.4974878352856305,31.0,3.0
0.0,3.7873727439227425,33.0,4.0
0.0,3.5078471907993958,33.0,5.0
0.0,5.292681011010129,34.0,7.0
0.0,4.039758847310535,32.0,8.0
0.0,3.7576023649553063,33.0,8.5
0.0,3.52657730025603,31.0,8.0
0.0,3.327484581094781,30.0,7.0
0.0,3.333222971472972,30.0,5.5
0.0,3.70183198051948,29.0,5.5
0.0,3.70183198051948,29.0,5.5
0.0,4.363544705982574,30.0,5.0
0.0,4.363544705982574,30.0,5.0
0.0,4.005766797091797,30.0,6.5
0.0,1.4306133424686538,27.0,6.5
0.0,2.8589083333333325,23.0,3.0
0.0,2.6276666666666677,26.0,1.0
0.0,2.657138888888889,26.0,1.5
0.0,2.276552380952379,22.0,1.5
0.0,3.1111818181818194,27.0,0.0
0.0,3.3049562770562773,28.0,1.5
0.0,4.882807539682532,30.0,1.5
0.0,3.4977555555555546,25.0,2.0
0.0,2.5275281581378715,27.0,8.0
0.0,3.0468611111111117,28.0,13.0
0.0,2.1627559523809525,26.5,12.0
0.0,4.339513694335719,32.0,14.0
0.0,3.1224674722250585,32.0,12.0
0.0,3.4804301226551204,29.0,13.0
0.0,3.6567809523809536,30.0,15.0
0.0,2.853105412601824,29.0,6.0
0.0,4.230613492063492,30.0,4.5
0.0,4.022371428571429,31.0,4.5
0.0,2.6918719486395957,28.0,5.0
0.0,3.4766245999123466,29.0,9.0
0.0,2.0202500000000017,22.0,12.0
0.0,3.110474435937549,28.0,6.0
0.0,4.230613492063492,30.0,4.5
0.0,3.9442007243349284,32.0,5.0
0.0,3.486645207570206,33.0,5.5
0.0,3.486645207570206,33.0,5.5
0.0,5.292681011010129,34.0,7.0
0.0,4.060248048205252,33.0,9.0
0.0,4.05159278452484,32.0,9.0
0.0,3.8370434569561285,33.0,7.0
0.0,2.5819076058682136,28.0,6.5
0.0,3.327484581094781,30.0,7.0
0.0,3.6099705459043383,29.0,7.0
0.0,3.8887187982577625,31.0,5.0
0.0,3.5078471907993958,33.0,5.0
0.0,3.040629466577289,30.0,6.0
0.0,3.2003658863299838,30.0,8.0
0.0,3.52657730025603,31.0,8.0
0.0,3.7651119171678,33.0,6.5
0.0,4.623040031446693,35.0,6.0
0.0,5.300649818563791,36.0,8.0
0.0,4.559009668243971,34.0,8.0
0.0,6.111302689728535,36.0,10.0
0.0,5.8065700216450225,35.5,10.0
0.0,3.640005293317792,32.0,9.5
0.0,3.3664993561993555,33.5,10.0
0.0,5.321904447693234,35.0,10.0
0.0,4.559009668243971,34.0,8.0
0.0,3.8887187982577625,31.0,5.0
0.0,4.054209930639535,31.0,5.5
0.0,3.4974878352856305,31.0,3.0
0.0,4.164771989285224,29.0,3.0
0.0,3.7873727439227425,33.0,4.0
0.0,4.1532623015873025,33.0,4.5
0.0,4.230613492063492,30.0,4.5
0.0,3.7873727439227425,33.0,4.0
0.0,5.248437379287384,36.0,4.0
0.0,5.292681011010129,34.0,7.0
0.0,3.7651119171678,33.0,6.5
0.0,5.421590404792146,36.0,7.0
0.0,4.559009668243971,34.0,8.0
0.0,4.039758847310535,32.0,8.0
0.0,2.340216666666669,24.0,9.0
0.0,3.1009214285714295,34.0,3.0
0.0,4.240399999999999,35.0,2.5
0.0,5.658791269841272,37.0,6.0
0.0,5.140897692585195,37.0,7.0
0.0,6.579971188452072,37.0,9.0
0.0,5.300649818563791,36.0,8.0
0.0,6.145232564002319,36.0,9.0
0.0,5.495071725763821,35.0,11.0
0.0,5.321904447693234,35.0,10.0
0.0,5.435956655280291,35.0,9.0
0.0,4.060248048205252,33.0,9.0
0.0,5.452487078540986,34.0,9.0
0.0,5.435956655280291,35.0,9.0
0.0,5.435956655280291,35.0,9.0
0.0,7.7998361043396445,38.0,11.0
0.0,8.274000877629584,38.0,12.0
0.0,6.3503926073926085,38.0,9.0
0.0,5.6666328207611105,37.0,8.0
0.0,5.207569047619049,33.5,8.5
0.0,5.292681011010129,34.0,7.0
0.0,5.300649818563791,36.0,8.0
0.0,6.3503926073926085,38.0,9.0
0.0,5.435956655280291,35.0,9.0
0.0,5.321904447693234,35.0,10.0
0.0,6.946015291816089,37.0,10.0
0.0,7.923768001443006,39.0,10.0
0.0,7.3833159746303,37.0,13.0
0.0,8.124461060262771,38.0,13.0
0.0,7.3833159746303,37.0,13.0
0.0,8.451242882057743,39.0,12.0
0.0,8.580592063492062,38.5,10.0
0.0,7.4077041114986795,38.0,10.0
0.0,7.960479149920836,38.0,10.5
0.0,8.124461060262771,38.0,13.0
0.0,7.923768001443006,39.0,10.0
0.0,7.161075396825397,39.0,9.0
0.0,7.4077041114986795,38.0,10.0
0.0,7.7998361043396445,38.0,11.0
0.0,9.040851368076373,39.0,11.0
0.0,7.7998361043396445,38.0,11.0
0.0,8.274000877629584,38.0,12.0
0.0,9.01460218392719,40.0,12.0
0.0,6.981015059945424,37.0,15.0
0.0,5.393500256048549,36.0,16.0
0.0,5.436975325499805,35.0,14.0
0.0,8.775084567606308,37.0,12.5
0.0,7.3833159746303,37.0,13.0
0.0,8.124461060262771,38.0,13.0
0.0,6.430100188700184,35.0,13.5
0.0,6.336904329004328,37.0,13.5
0.0,7.909863045704437,38.0,15.0
0.0,8.124461060262771,38.0,13.0
0.0,8.242557142857146,38.5,13.0
0.0,9.626043284493282,41.0,16.0
0.0,9.507414285714281,42.0,15.0
0.0,9.626043284493282,41.0,16.0
0.0,7.597378641456584,36.0,17.5
0.0,8.358371428571427,36.0,18.5
0.0,5.13271526765551,36.0,19.0
0.0,5.739058753649565,34.0,19.0
0.0,7.096639189469801,37.0,17.0
0.0,9.080873516796588,38.0,20.0
0.0,8.60013315170811,38.0,16.0
0.0,7.909863045704437,38.0,15.0
0.0,8.60013315170811,38.0,16.0
0.0,4.402394309087884,32.0,18.0
0.0,4.022424136484432,32.0,19.0
0.0,5.393500256048549,36.0,16.0
0.0,7.909863045704437,38.0,15.0
0.0,5.328876340326342,36.0,16.5
0.0,8.60013315170811,38.0,16.0
0.0,5.393500256048549,36.0,16.0
0.0,8.620519811270752,38.0,19.0
0.0,7.641604956154957,38.0,22.0
0.0,9.108244104132881,38.0,21.5
0.0,6.049249933399933,38.0,22.5
0.0,9.463141297866219,40.0,23.0
0.0,7.053357913867189,38.0,24.0
0.0,5.2083164086106395,36.0,23.0
0.0,6.46158917383614,37.0,23.5
0.0,3.7404716450216453,33.0,25.5
0.0,5.208954008163605,33.0,24.5
0.0,5.288376094028688,36.0,25.0
0.0,4.973794627622233,35.0,25.0
0.0,7.275657328480174,38.0,25.0
0.0,5.208954008163605,33.0,24.5
0.0,2.305630952380953,29.0,24.0
0.0,3.779913761190116,33.0,24.0
0.0,3.5937543238048106,32.0,23.0
0.0,5.953031992849211,37.0,23.0
0.0,6.616128484930962,37.0,20.0
0.0,6.299592803321601,38.0,23.0
0.0,9.867659007659011,41.0,23.0
0.0,9.731463988788988,42.0,23.0
0.0,8.545255555555556,38.5,24.0
0.0,7.053357913867189,38.0,24.0
0.0,9.19455886570445,39.0,25.0
0.0,6.159893565838189,37.0,25.0
0.0,8.648882389602463,39.0,24.0
0.0,9.611143676986924,40.0,24.0
0.0,9.479555154176266,40.0,25.0
4.0,8.040376190476195,39.0,26.0
0.0,9.463141297866219,40.0,23.0
20.0,10.051999999999989,41.0,23.0
15.0,5.579000000000001,37.0,22.0
44.0,8.542666666666673,38.0,23.0
25.5,7.577000000000005,36.5,23.0
11.0,3.651249999999996,32.0,24.0
0.0,4.291658208050968,34.0,23.0
0.0,6.302844196073828,36.0,23.5
22.0,6.651999999999992,37.0,25.0
11.0,5.128292857142856,34.0,23.0
10.0,4.066999999999994,32.0,24.0
12.5,2.1310000000000016,29.0,24.0
1.0,3.082453571428571,33.0,24.0
66.0,8.753999999999992,34.0,24.0
26.0,5.907523809523804,34.0,23.0
0.0,4.548779413594626,34.0,22.5
0.0,5.940668797993372,35.0,23.5
0.0,3.7404716450216453,33.0,25.5
0.0,3.901439285714286,35.0,26.0
26.0,5.562250000000001,35.0,26.0
0.0,4.679631529581531,32.0,22.5
0.0,3.4527580446514263,32.0,24.0
0.0,4.875732354397967,35.0,23.0
0.0,4.875732354397967,35.0,23.0
6.5,4.733533333333337,35.0,23.0
6.5,3.2034999999999947,33.0,23.0
0.0,3.846233484842383,33.0,23.0
28.0,5.114683333333336,33.0,24.0
6.0,2.5765833333333332,32.0,23.0
31.5,5.129000000000003,33.0,22.0
0.0,3.81701079835384,33.0,22.0
0.0,4.853148189291241,34.0,21.0
,,,24.0
46.0,7.744999999999997,34.0,23.0
0.0,3.846233484842383,33.0,23.0
0.0,3.846233484842383,33.0,23.0
1.0,2.773527380952382,32.0,24.5
0.0,3.846233484842383,33.0,23.0
14.5,5.989766666666661,34.0,23.0
20.5,4.216833333333332,32.0,22.0
0.0,3.846233484842383,33.0,23.0
0.0,4.291658208050968,34.0,23.0
18.0,5.274666666666672,34.0,24.0
0.0,3.846233484842383,33.0,23.0
0.0,4.291658208050968,34.0,23.0
8.0,4.68166666666667,35.0,26.0
7.0,3.603083333333334,32.0,24.0
1.5,3.016056114718614,31.0,24.0
4.0,3.5270833333333296,33.0,24.0
7.0,1.6172500000000005,29.0,24.0
2.5,2.912752380952378,32.0,24.0
24.0,2.812000000000002,33.0,25.0
1.5,5.238140476190477,33.0,23.0
18.0,3.6309999999999962,31.0,23.0
0.0,4.679631529581531,32.0,22.5
0.0,3.846233484842383,33.0,23.0
0.0,2.717653879453879,30.0,23.0
6.0,3.5345166666666636,31.0,23.0
0.0,3.5463625362907543,31.0,23.5
0.0,3.4292931966468334,33.0,23.5
7.5,3.480850000000001,32.0,24.0
44.0,5.679000000000003,32.0,25.0
11.5,3.7037166666666703,32.0,23.0
8.0,3.5789333333333313,31.0,23.0
0.0,4.416783322943347,34.0,24.0
24.0,6.9065000000000065,34.0,24.0
8.0,4.930733333333336,33.0,23.0
7.5,4.618000000000001,34.0,23.0
0.0,3.5937543238048106,32.0,23.0
0.0,4.416783322943347,34.0,24.0
17.5,5.775666666666663,35.0,25.0
9.0,3.909,32.0,24.0
21.0,3.560000000000001,33.0,25.0
7.5,2.515999999999998,31.0,24.0
17.5,3.1210000000000004,31.0,23.5
0.0,3.1016617714596104,31.0,23.0
0.0,3.7142251710549075,32.0,22.0
0.0,3.7142251710549075,32.0,22.0
25.0,4.761433333333337,32.0,23.0
38.0,3.3440000000000003,26.0,23.0
0.0,4.48064880087233,31.0,22.0
10.5,4.022000000000001,32.0,22.0
26.5,5.191999999999996,32.0,22.0
0.0,3.0241022525676935,31.0,21.0
0.0,4.038518029242,34.0,21.5
0.0,3.9929282099359598,33.0,21.0
4.0,4.186255445534857,33.5,22.0
0.0,4.611146783493878,34.0,22.0
0.0,4.985240111917665,35.0,22.5
17.5,7.557466666666661,35.0,23.0
0.0,3.7142251710549075,32.0,22.0
0.0,4.611146783493878,34.0,22.0
0.0,5.0088366584839505,35.0,24.0
0.0,4.291658208050968,34.0,23.0
0.0,4.853148189291241,34.0,21.0
0.0,3.6897745377160636,34.0,20.5
0.0,4.853148189291241,34.0,21.0
12.0,4.490199999999999,33.0,22.0
0.0,3.846233484842383,33.0,23.0
0.0,3.780466197527961,33.0,20.0
0.0,4.260788102869634,33.0,18.0
2.0,4.254464026679861,34.0,18.0
0.0,4.853148189291241,34.0,21.0
0.0,3.9929282099359598,33.0,21.0
1.5,3.625912280701752,32.0,22.0
8.5,3.0,30.0,24.0
0.0,4.345899999999999,28.0,20.0
0.0,4.0986722222222225,32.0,20.0
2.0,2.655141269841268,31.0,20.0
0.0,3.9929282099359598,33.0,21.0
0.0,5.154068208120568,33.5,21.0
0.0,4.7661408359786055,35.0,20.0
0.0,6.213022010503032,36.0,20.0
0.0,6.213022010503032,36.0,20.0
0.0,4.42557222222222,35.5,21.5
0.0,4.755155011435458,35.0,21.0
0.0,4.7661408359786055,35.0,20.0
0.0,5.739058753649565,34.0,19.0
0.0,4.991196975942874,35.0,19.0
0.0,4.119345221121135,34.0,20.0
0.0,4.7661408359786055,35.0,20.0
0.0,6.4105670634920635,35.5,17.0
0.0,5.157584842848192,35.0,17.0
0.0,4.3663661664845,34.0,18.0
0.0,4.677037556971417,33.0,16.0
0.0,7.096639189469801,37.0,17.0
0.0,6.4105670634920635,35.5,17.0
0.0,5.739058753649565,34.0,19.0
0.0,3.736709141512085,33.0,18.5
5.5,5.425082496399365,33.0,18.0
0.0,5.753958363858369,32.0,18.5
0.0,4.3739142135642135,32.0,15.0
0.0,4.358424481074482,32.5,14.0
0.0,4.3329183144512875,33.0,17.0
0.0,5.081072623811221,34.0,16.0
0.0,4.748215079365077,29.0,17.0
0.0,2.7568088189588194,30.0,13.0
0.0,3.575943312466911,30.0,11.0
0.0,2.8255429473304474,31.0,13.0
0.0,3.0546987286577,30.0,12.0
0.0,3.1224674722250585,32.0,12.0
0.0,4.314197363715256,33.0,12.0
0.0,4.9615926561901365,34.0,14.0
0.0,5.590435463891115,35.0,9.5
0.0,4.753172383949647,33.0,9.5
0.0,4.586402329597647,33.0,10.5
0.0,4.933216811298396,34.0,11.0
0.0,3.3116796492980707,32.0,13.0
0.0,3.2003658863299838,30.0,8.0
0.0,4.753172383949647,33.0,9.5
0.0,6.175487738233556,34.0,14.5
0.0,4.364931986448619,33.0,15.5
0.0,2.8255429473304474,31.0,13.0
0.0,3.2801113840306555,29.0,8.0
0.0,2.476371380958224,26.0,7.0
0.0,3.6099705459043383,29.0,7.0
0.0,3.7983215758140068,31.0,7.0
0.0,3.7983215758140068,31.0,7.0
0.0,3.2003658863299838,30.0,8.0
0.0,3.118338699042645,30.0,10.0
0.0,2.3022666666666685,29.5,10.0
0.0,3.052502654536608,31.0,10.0
0.0,3.052502654536608,31.0,10.0
0.0,2.5443148809523812,30.0,10.5
0.0,3.4010430118256334,29.0,10.0
0.0,4.227151082251084,28.0,5.5
0.0,4.262118023643025,32.0,5.5
0.0,3.5775136337896316,32.0,6.0
0.0,3.4766245999123466,29.0,9.0
0.0,2.869614444297533,28.0,12.0
0.0,3.4010430118256334,29.0,10.0
0.0,4.018558786354195,32.0,10.0
0.0,2.6806693926988037,31.0,10.5
0.0,2.1663452380952384,28.0,9.5
0.0,4.871263793931407,33.0,10.0
0.0,2.5443148809523812,30.0,10.5
0.0,4.05159278452484,32.0,9.0
0.0,3.4766245999123466,29.0,9.0
0.0,2.8313985708735703,27.0,11.0
0.0,3.052502654536608,31.0,10.0
0.0,3.2503070321692786,31.0,11.0
0.0,2.7196533964401617,27.0,12.0
0.0,2.222260902547743,25.5,7.0
0.0,2.853105412601824,29.0,6.0
0.0,5.292681011010129,34.0,7.0
0.0,4.1647732738034575,33.0,8.0
0.0,4.871263793931407,33.0,10.0
0.0,4.018558786354195,32.0,10.0
0.0,2.529395114768347,28.0,10.0
0.0,2.273421042455137,27.0,10.0
0.0,0.8334333333333329,21.0,12.0
0.0,2.6409063492063494,24.0,5.5
0.0,3.4977555555555546,25.0,2.0
0.0,3.076526406926407,29.0,2.5
0.0,2.901556582306581,32.0,3.5
0.0,4.262118023643025,32.0,5.5
0.0,3.6099705459043383,29.0,7.0
0.0,3.8370434569561285,33.0,7.0
0.0,3.5775136337896316,32.0,6.0
0.0,4.212479944466066,34.0,6.0
0.0,4.212479944466066,34.0,6.0
0.0,4.05159278452484,32.0,9.0
0.0,4.871263793931407,33.0,10.0
0.0,3.7683640436192167,34.0,9.5
0.0,5.086035918625203,33.0,14.0
0.0,5.081072623811221,34.0,16.0
0.0,5.298161344781885,34.0,13.0
0.0,4.23399938842547,34.0,17.0
0.0,2.0902932900432902,30.0,18.0
0.0,3.3116796492980707,32.0,13.0
0.0,5.482939304402774,34.0,10.0
0.0,4.586402329597647,33.0,10.5
0.0,4.521341305916304,31.5,11.0
0.0,3.2503070321692786,31.0,11.0
0.0,4.039758847310535,32.0,8.0
0.0,3.52657730025603,31.0,8.0
0.0,3.8887187982577625,31.0,5.0
0.0,4.363544705982574,30.0,5.0
0.0,3.7873727439227425,33.0,4.0
0.0,4.426987121212122,35.0,5.0
0.0,5.2840141413520225,35.0,7.0
0.0,4.630777597402596,36.0,7.5
0.0,6.5931891330891315,35.5,8.0
0.0,4.1647732738034575,33.0,8.0
0.0,2.5275281581378715,27.0,8.0
0.0,2.4482568417589574,27.0,7.0
0.0,3.401410409035409,28.0,4.0
0.0,5.416966666666666,33.0,3.0
0.0,4.12923797036297,31.0,6.5
0.0,3.377277469091899,31.0,6.0
0.0,4.3684705759668585,32.0,7.5
0.0,4.358399200799202,33.5,7.0
0.0,3.7651119171678,33.0,6.5
0.0,4.212479944466066,34.0,6.0
0.0,5.482939304402774,34.0,10.0
0.0,6.145232564002319,36.0,9.0
0.0,5.435956655280291,35.0,9.0
0.0,5.452487078540986,34.0,9.0
0.0,5.482939304402774,34.0,10.0
0.0,8.451242882057743,39.0,12.0
0.0,9.040851368076373,39.0,11.0
0.0,5.298161344781885,34.0,13.0
0.0,8.124461060262771,38.0,13.0
0.0,7.1910007936507965,36.0,11.5
0.0,7.304537949574011,37.0,12.0
0.0,7.304537949574011,37.0,12.0
0.0,6.708454185123205,36.0,13.0
0.0,7.3833159746303,37.0,13.0
0.0,5.436975325499805,35.0,14.0
0.0,4.844727948961775,34.0,15.0
0.0,4.748215079365077,29.0,17.0
0.0,3.734240873015872,32.0,15.5
0.0,2.7568088189588194,30.0,13.0
0.0,4.339513694335719,32.0,14.0
1.0,3.4423230769230777,30.0,14.0
0.0,3.1224674722250585,32.0,12.0
0.0,4.314197363715256,33.0,12.0
0.0,2.8255429473304474,31.0,13.0
0.0,4.110465476190476,29.0,14.0
0.0,3.118338699042645,30.0,10.0
0.0,5.8065700216450225,35.5,10.0
0.0,6.946015291816089,37.0,10.0
0.0,6.111302689728535,36.0,10.0
0.0,6.946015291816089,37.0,10.0
0.0,7.960479149920836,38.0,10.5
0.0,7.819515564406356,38.0,11.5
0.0,6.152967971802493,37.0,11.0
0.0,5.665831080031082,34.5,11.0
0.0,5.482939304402774,34.0,10.0
0.0,4.018558786354195,32.0,10.0
0.0,3.7651119171678,33.0,6.5
0.0,3.775915530915238,32.0,7.0
0.0,3.8370434569561285,33.0,7.0
0.0,4.060248048205252,33.0,9.0
0.0,3.4766245999123466,29.0,9.0
0.0,2.273421042455137,27.0,10.0
0.0,3.0546987286577,30.0,12.0
0.0,4.339513694335719,32.0,14.0
0.0,4.110465476190476,29.0,14.0
0.0,2.7568088189588194,30.0,13.0
0.0,7.367937944801364,36.0,14.0
0.0,8.774291508165035,39.0,14.0
0.0,7.096639189469801,37.0,17.0
0.0,5.393500256048549,36.0,16.0
0.0,5.418306441239183,35.0,15.0
0.0,5.418306441239183,35.0,15.0
0.0,3.052502654536608,31.0,10.0
0.0,3.3664993561993555,33.5,10.0
0.0,5.435956655280291,35.0,9.0
0.0,3.052502654536608,31.0,10.0
0.0,4.058384451659452,31.0,15.0
0.0,4.846008488288955,33.0,11.0
0.0,5.321904447693234,35.0,10.0
0.0,6.946015291816089,37.0,10.0
0.0,7.923768001443006,39.0,10.0
0.0,9.787675367036234,40.0,15.0
0.0,7.909863045704437,38.0,15.0
0.0,7.4077041114986795,38.0,10.0
0.0,6.111302689728535,36.0,10.0
0.0,8.497048520923519,39.0,10.5
0.0,7.7998361043396445,38.0,11.0
0.0,6.152967971802493,37.0,11.0
0.0,7.819515564406356,38.0,11.5
0.0,8.451242882057743,39.0,12.0
0.0,8.676143020868022,40.0,14.0
0.0,8.89903808252833,39.0,13.0
0.0,8.89903808252833,39.0,13.0
0.0,6.238801082200549,36.0,15.0
0.0,6.981015059945424,37.0,15.0
0.0,8.59037457404138,37.0,17.5
0.0,8.131670238095237,37.0,19.5
0.0,8.620519811270752,38.0,19.0
0.0,10.322135790516672,40.0,19.0
0.0,9.080873516796588,38.0,20.0
0.0,9.320194721582649,39.0,20.0
0.0,9.108244104132881,38.0,21.5
0.0,9.388586281496362,39.0,22.0
0.0,9.391670368603705,40.0,22.0
0.0,8.26893943001443,38.0,20.5
0.0,9.442647509293563,39.0,18.0
0.0,9.442647509293563,39.0,18.0
0.0,10.322135790516672,40.0,19.0
0.0,9.795374306249306,41.0,20.0
0.0,9.391670368603705,40.0,22.0
0.0,8.451242882057743,39.0,12.0
9.0,5.190999999999997,37.0,22.0
10.0,5.5774245294444835,36.0,19.0
0.0,4.991196975942874,35.0,19.0
0.0,4.7661408359786055,35.0,20.0
0.0,6.7754789248220595,37.0,14.0
0.0,6.7754789248220595,37.0,14.0
0.0,7.3833159746303,37.0,13.0
0.0,7.6574636469657715,37.0,16.0
0.0,7.6574636469657715,37.0,16.0
0.0,8.620519811270752,38.0,19.0
0.0,7.852693675988747,38.0,21.0
0.0,7.1,36.0,24.0
0.0,4.0,35.5,24.0
2.5,3.8,34.5,25.0
0.0,4.1,34.5,24.5
0.0,4.9,36.5,25.5
16.0,7.1,36.5,26.5
0.0,3.5,32.5,24.0
31.0,6.7,33.5,26.0
44.5,5.862000000000002,33.0,23.5
0.0,3.5,33.0,23.0
16.5,6.4,34.5,23.5
0.0,5.6,34.0,23.0
3.0,2.5,34.0,24.0
0.0,3.8,34.0,21.5
0.0,5.1,35.5,21.5
0.0,6.4,36.0,24.0
0.0,4.1,34.0,24.0
14.0,1.3,30.0,24.0
7.5,5.8,33.5,22.5
0.0,2.9,33.0,22.5
1.0,0.6,28.0,22.5
0.0,3.2,33.0,23.0
0.7,2.1,28.0,23.0
0.0,3.6,33.5,22.5
18.5,7.5,34.5,22.5
1.0,6.6,35.5,24.0
0.0,3.3,35.0,21.0
21.5,5.7,34.0,21.5
0.0,2.0,30.5,22.0
2.5,5.2,34.0,23.0
0.0,0.3,34.5,22.5
0.0,7.1,36.0,24.0
0.0,4.0,35.5,24.0
2.5,3.8,34.5,25.0
0.0,4.1,34.5,24.5
0.0,4.9,36.5,25.5
16.0,7.1,36.5,26.5
0.0,3.5,32.5,24.0
31.0,6.7,33.5,26.0
44.5,5.862000000000002,33.0,23.5
0.0,3.5,33.0,23.0
16.5,6.4,34.5,23.5
0.0,5.6,34.0,23.0
3.0,2.5,34.0,24.0
0.0,3.8,34.0,21.5
0.0,5.1,35.5,21.5
0.0,6.4,36.0,24.0
0.0,4.1,34.0,24.0
14.0,1.3,30.0,24.0
7.5,5.8,33.5,22.5
0.0,2.9,33.0,22.5
1.0,0.6,28.0,22.5
0.0,3.2,33.0,23.0
0.7,2.1,28.0,23.0
0.0,3.6,33.5,22.5
18.5,7.5,34.5,22.5
1.0,6.6,35.5,24.0
6.0,3.3,35.0,21.0
21.5,5.7,34.0,21.5
0.0,2.0,30.5,22.0
2.5,5.2,34.0,23.0
0.0,0.3,34.5,22.5
0.0,2.4,29.0,22.5
0.0,2.4,32.0,23.0
0.0,4.7,32.5,24.0
0.0,2.6,34.0,23.0
0.0,4.6,33.5,23.0
0.0,4.8,35.0,23.0
0.0,2.7,35.0,24.5
0.0,5.4,34.5,24.0
0.0,4.7,34.5,24.0
0.0,5.5,35.5,23.0
0.0,3.4,36.0,24.0
0.0,4.0,34.5,24.5
7.4,6.1,34.5,24.0
0.0,3.0,34.0,24.0
0.0,3.4,34.0,24.5
0.0,5.0,35.5,23.5
0.0,5.9,37.0,23.5
0.0,4.7,37.0,24.0
2.0,5.0,37.5,23.0
0.0,2.0,31.5,21.5
7.0,5.7,36.0,21.5
0.0,3.1,34.5,21.5
0.0,3.6,36.0,21.5
0.0,5.3,37.5,22.5
0.0,4.0,36.5,22.5
0.0,4.7,37.0,21.5
0.0,6.8,38.0,20.0
0.0,6.4,36.0,22.0
46.5,5.2,35.5,26.0
0.0,4.5,34.0,23.0
0.0,3.0,34.0,23.0
3.5,2.2,34.0,23.0
31.0,3.3020000000000005,29.5,24.0
2.0,0.7,28.0,24.0
0.0,2.4,28.5,24.0
0.0,3.2,33.5,23.5
0.0,2.9,32.0,23.5
1.4,2.7,31.0,23.0
0.0,5.3,33.5,22.5
0.0,4.7,33.5,21.0
0.0,1.5,35.5,21.5
22.5,4.1,28.5,18.5
0.0,4.2,28.0,23.5
0.0,3.8,33.0,23.5
0.0,4.6,34.0,22.5
0.0,2.8,35.0,24.5
0.0,4.6,35.0,24.5
15.5,3.9,35.5,20.0
0.0,0.4,29.5,20.0
0.0,2.2,27.0,20.5
0.0,1.7,31.0,21.0
0.0,3.9,30.0,19.5
0.0,4.3,32.0,15.5
0.0,4.2,32.0,15.5
0.0,2.3,32.5,16.0
0.0,3.8,32.5,16.0
0.0,3.7,33.0,16.0
23.0,3.8,29.5,16.5
3.0,2.0,24.5,17.5
0.0,2.8,28.5,12.5
0.0,3.6,30.0,12.5
0.0,3.0,33.0,13.0
0.0,2.0,32.5,14.0
0.0,3.3,34.5,15.5
0.0,2.5,34.5,14.5
0.0,4.5,36.0,13.0
0.0,2.5,35.0,11.5
0.0,4.2,32.5,11.5
0.0,3.9,32.5,14.0
